Group,Representation,Name,Section
People-Body,👫🏾,woman and man holding hands medium-dark skin tone,E12.0
People-Body,👩🏾‍🤝‍👨🏿,woman and man holding hands medium-dark skin tone dark skin tone,E12.0
People-Body,👩🏿‍🤝‍👨🏻,woman and man holding hands dark skin tone light skin tone,E12.0
People-Body,👩🏿‍🤝‍👨🏼,woman and man holding hands dark skin tone medium-light skin tone,E12.0
People-Body,👩🏿‍🤝‍👨🏽,woman and man holding hands dark skin tone medium skin tone,E12.0
People-Body,👩🏿‍🤝‍👨🏾,woman and man holding hands dark skin tone medium-dark skin tone,E12.0
People-Body,👫🏿,woman and man holding hands dark skin tone,E12.0
People-Body,👬,men holding hands,E1.0
People-Body,👬🏻,men holding hands light skin tone,E12.0
People-Body,👨🏻‍🤝‍👨🏼,men holding hands light skin tone medium-light skin tone,E12.1
People-Body,👨🏻‍🤝‍👨🏽,men holding hands light skin tone medium skin tone,E12.1
People-Body,👨🏻‍🤝‍👨🏾,men holding hands light skin tone medium-dark skin tone,E12.1
People-Body,👨🏻‍🤝‍👨🏿,men holding hands light skin tone dark skin tone,E12.1
People-Body,👨🏼‍🤝‍👨🏻,men holding hands medium-light skin tone light skin tone,E12.0
People-Body,👬🏼,men holding hands medium-light skin tone,E12.0
People-Body,👨🏼‍🤝‍👨🏽,men holding hands medium-light skin tone medium skin tone,E12.1
People-Body,👨🏼‍🤝‍👨🏾,men holding hands medium-light skin tone medium-dark skin tone,E12.1
People-Body,👨🏼‍🤝‍👨🏿,men holding hands medium-light skin tone dark skin tone,E12.1
People-Body,👨🏽‍🤝‍👨🏻,men holding hands medium skin tone light skin tone,E12.0
People-Body,👨🏽‍🤝‍👨🏼,men holding hands medium skin tone medium-light skin tone,E12.0
People-Body,👬🏽,men holding hands medium skin tone,E12.0
People-Body,👨🏽‍🤝‍👨🏾,men holding hands medium skin tone medium-dark skin tone,E12.1
People-Body,👨🏽‍🤝‍👨🏿,men holding hands medium skin tone dark skin tone,E12.1
People-Body,👨🏾‍🤝‍👨🏻,men holding hands medium-dark skin tone light skin tone,E12.0
People-Body,👨🏾‍🤝‍👨🏼,men holding hands medium-dark skin tone medium-light skin tone,E12.0
People-Body,👨🏾‍🤝‍👨🏽,men holding hands medium-dark skin tone medium skin tone,E12.0
People-Body,👬🏾,men holding hands medium-dark skin tone,E12.0
People-Body,👨🏾‍🤝‍👨🏿,men holding hands medium-dark skin tone dark skin tone,E12.1
People-Body,👨🏿‍🤝‍👨🏻,men holding hands dark skin tone light skin tone,E12.0
People-Body,👨🏿‍🤝‍👨🏼,men holding hands dark skin tone medium-light skin tone,E12.0
People-Body,👨🏿‍🤝‍👨🏽,men holding hands dark skin tone medium skin tone,E12.0
People-Body,👨🏿‍🤝‍👨🏾,men holding hands dark skin tone medium-dark skin tone,E12.0
People-Body,👬🏿,men holding hands dark skin tone,E12.0
People-Body,💏,kiss,E0.6
People-Body,💏🏻,kiss light skin tone,E13.1
People-Body,💏🏼,kiss medium-light skin tone,E13.1
People-Body,💏🏽,kiss medium skin tone,E13.1
People-Body,💏🏾,kiss medium-dark skin tone,E13.1
People-Body,💏🏿,kiss dark skin tone,E13.1
People-Body,🧑🏻‍❤️‍💋‍🧑🏼,kiss person person light skin tone medium-light skin tone,E13.1
People-Body,🧑🏻‍❤️‍💋‍🧑🏽,kiss person person light skin tone medium skin tone,E13.1
People-Body,🧑🏻‍❤️‍💋‍🧑🏾,kiss person person light skin tone medium-dark skin tone,E13.1
People-Body,🧑🏻‍❤️‍💋‍🧑🏿,kiss person person light skin tone dark skin tone,E13.1
People-Body,🧑🏼‍❤️‍💋‍🧑🏻,kiss person person medium-light skin tone light skin tone,E13.1
People-Body,🧑🏼‍❤️‍💋‍🧑🏽,kiss person person medium-light skin tone medium skin tone,E13.1
People-Body,🧑🏼‍❤️‍💋‍🧑🏾,kiss person person medium-light skin tone medium-dark skin tone,E13.1
People-Body,🧑🏼‍❤️‍💋‍🧑🏿,kiss person person medium-light skin tone dark skin tone,E13.1
People-Body,🧑🏽‍❤️‍💋‍🧑🏻,kiss person person medium skin tone light skin tone,E13.1
People-Body,🧑🏽‍❤️‍💋‍🧑🏼,kiss person person medium skin tone medium-light skin tone,E13.1
People-Body,🧑🏽‍❤️‍💋‍🧑🏾,kiss person person medium skin tone medium-dark skin tone,E13.1
People-Body,🧑🏽‍❤️‍💋‍🧑🏿,kiss person person medium skin tone dark skin tone,E13.1
People-Body,🧑🏾‍❤️‍💋‍🧑🏻,kiss person person medium-dark skin tone light skin tone,E13.1
People-Body,🧑🏾‍❤️‍💋‍🧑🏼,kiss person person medium-dark skin tone medium-light skin tone,E13.1
People-Body,🧑🏾‍❤️‍💋‍🧑🏽,kiss person person medium-dark skin tone medium skin tone,E13.1
People-Body,🧑🏾‍❤️‍💋‍🧑🏿,kiss person person medium-dark skin tone dark skin tone,E13.1
People-Body,🧑🏿‍❤️‍💋‍🧑🏻,kiss person person dark skin tone light skin tone,E13.1
People-Body,🧑🏿‍❤️‍💋‍🧑🏼,kiss person person dark skin tone medium-light skin tone,E13.1
People-Body,🧑🏿‍❤️‍💋‍🧑🏽,kiss person person dark skin tone medium skin tone,E13.1
People-Body,🧑🏿‍❤️‍💋‍🧑🏾,kiss person person dark skin tone medium-dark skin tone,E13.1
People-Body,👩‍❤️‍💋‍👨,kiss woman man,E2.0
People-Body,👩🏻‍❤️‍💋‍👨🏻,kiss woman man light skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👨🏼,kiss woman man light skin tone medium-light skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👨🏽,kiss woman man light skin tone medium skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👨🏾,kiss woman man light skin tone medium-dark skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👨🏿,kiss woman man light skin tone dark skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👨🏻,kiss woman man medium-light skin tone light skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👨🏼,kiss woman man medium-light skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👨🏽,kiss woman man medium-light skin tone medium skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👨🏾,kiss woman man medium-light skin tone medium-dark skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👨🏿,kiss woman man medium-light skin tone dark skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👨🏻,kiss woman man medium skin tone light skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👨🏼,kiss woman man medium skin tone medium-light skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👨🏽,kiss woman man medium skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👨🏾,kiss woman man medium skin tone medium-dark skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👨🏿,kiss woman man medium skin tone dark skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👨🏻,kiss woman man medium-dark skin tone light skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👨🏼,kiss woman man medium-dark skin tone medium-light skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👨🏽,kiss woman man medium-dark skin tone medium skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👨🏾,kiss woman man medium-dark skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👨🏿,kiss woman man medium-dark skin tone dark skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👨🏻,kiss woman man dark skin tone light skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👨🏼,kiss woman man dark skin tone medium-light skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👨🏽,kiss woman man dark skin tone medium skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👨🏾,kiss woman man dark skin tone medium-dark skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👨🏿,kiss woman man dark skin tone,E13.1
People-Body,👨‍❤️‍💋‍👨,kiss man man,E2.0
People-Body,👨🏻‍❤️‍💋‍👨🏻,kiss man man light skin tone,E13.1
People-Body,👨🏻‍❤️‍💋‍👨🏼,kiss man man light skin tone medium-light skin tone,E13.1
People-Body,👨🏻‍❤️‍💋‍👨🏽,kiss man man light skin tone medium skin tone,E13.1
People-Body,👨🏻‍❤️‍💋‍👨🏾,kiss man man light skin tone medium-dark skin tone,E13.1
People-Body,👨🏻‍❤️‍💋‍👨🏿,kiss man man light skin tone dark skin tone,E13.1
People-Body,👨🏼‍❤️‍💋‍👨🏻,kiss man man medium-light skin tone light skin tone,E13.1
People-Body,👨🏼‍❤️‍💋‍👨🏼,kiss man man medium-light skin tone,E13.1
People-Body,👨🏼‍❤️‍💋‍👨🏽,kiss man man medium-light skin tone medium skin tone,E13.1
People-Body,👨🏼‍❤️‍💋‍👨🏾,kiss man man medium-light skin tone medium-dark skin tone,E13.1
People-Body,👨🏼‍❤️‍💋‍👨🏿,kiss man man medium-light skin tone dark skin tone,E13.1
People-Body,👨🏽‍❤️‍💋‍👨🏻,kiss man man medium skin tone light skin tone,E13.1
People-Body,👨🏽‍❤️‍💋‍👨🏼,kiss man man medium skin tone medium-light skin tone,E13.1
People-Body,👨🏽‍❤️‍💋‍👨🏽,kiss man man medium skin tone,E13.1
People-Body,👨🏽‍❤️‍💋‍👨🏾,kiss man man medium skin tone medium-dark skin tone,E13.1
People-Body,👨🏽‍❤️‍💋‍👨🏿,kiss man man medium skin tone dark skin tone,E13.1
People-Body,👨🏾‍❤️‍💋‍👨🏻,kiss man man medium-dark skin tone light skin tone,E13.1
People-Body,👨🏾‍❤️‍💋‍👨🏼,kiss man man medium-dark skin tone medium-light skin tone,E13.1
People-Body,👨🏾‍❤️‍💋‍👨🏽,kiss man man medium-dark skin tone medium skin tone,E13.1
People-Body,👨🏾‍❤️‍💋‍👨🏾,kiss man man medium-dark skin tone,E13.1
People-Body,👨🏾‍❤️‍💋‍👨🏿,kiss man man medium-dark skin tone dark skin tone,E13.1
People-Body,👨🏿‍❤️‍💋‍👨🏻,kiss man man dark skin tone light skin tone,E13.1
People-Body,👨🏿‍❤️‍💋‍👨🏼,kiss man man dark skin tone medium-light skin tone,E13.1
People-Body,👨🏿‍❤️‍💋‍👨🏽,kiss man man dark skin tone medium skin tone,E13.1
People-Body,👨🏿‍❤️‍💋‍👨🏾,kiss man man dark skin tone medium-dark skin tone,E13.1
People-Body,👨🏿‍❤️‍💋‍👨🏿,kiss man man dark skin tone,E13.1
People-Body,👩‍❤️‍💋‍👩,kiss woman woman,E2.0
People-Body,👩🏻‍❤️‍💋‍👩🏻,kiss woman woman light skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👩🏼,kiss woman woman light skin tone medium-light skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👩🏽,kiss woman woman light skin tone medium skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👩🏾,kiss woman woman light skin tone medium-dark skin tone,E13.1
People-Body,👩🏻‍❤️‍💋‍👩🏿,kiss woman woman light skin tone dark skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👩🏻,kiss woman woman medium-light skin tone light skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👩🏼,kiss woman woman medium-light skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👩🏽,kiss woman woman medium-light skin tone medium skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👩🏾,kiss woman woman medium-light skin tone medium-dark skin tone,E13.1
People-Body,👩🏼‍❤️‍💋‍👩🏿,kiss woman woman medium-light skin tone dark skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👩🏻,kiss woman woman medium skin tone light skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👩🏼,kiss woman woman medium skin tone medium-light skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👩🏽,kiss woman woman medium skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👩🏾,kiss woman woman medium skin tone medium-dark skin tone,E13.1
People-Body,👩🏽‍❤️‍💋‍👩🏿,kiss woman woman medium skin tone dark skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👩🏻,kiss woman woman medium-dark skin tone light skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👩🏼,kiss woman woman medium-dark skin tone medium-light skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👩🏽,kiss woman woman medium-dark skin tone medium skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👩🏾,kiss woman woman medium-dark skin tone,E13.1
People-Body,👩🏾‍❤️‍💋‍👩🏿,kiss woman woman medium-dark skin tone dark skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👩🏻,kiss woman woman dark skin tone light skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👩🏼,kiss woman woman dark skin tone medium-light skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👩🏽,kiss woman woman dark skin tone medium skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👩🏾,kiss woman woman dark skin tone medium-dark skin tone,E13.1
People-Body,👩🏿‍❤️‍💋‍👩🏿,kiss woman woman dark skin tone,E13.1
People-Body,💑,couple with heart,E0.6
People-Body,💑🏻,couple with heart light skin tone,E13.1
People-Body,💑🏼,couple with heart medium-light skin tone,E13.1
People-Body,💑🏽,couple with heart medium skin tone,E13.1
People-Body,💑🏾,couple with heart medium-dark skin tone,E13.1
People-Body,💑🏿,couple with heart dark skin tone,E13.1
People-Body,🧑🏻‍❤️‍🧑🏼,couple with heart person person light skin tone medium-light skin tone,E13.1
People-Body,🧑🏻‍❤️‍🧑🏽,couple with heart person person light skin tone medium skin tone,E13.1
People-Body,🧑🏻‍❤️‍🧑🏾,couple with heart person person light skin tone medium-dark skin tone,E13.1
People-Body,🧑🏻‍❤️‍🧑🏿,couple with heart person person light skin tone dark skin tone,E13.1
People-Body,🧑🏼‍❤️‍🧑🏻,couple with heart person person medium-light skin tone light skin tone,E13.1
People-Body,🧑🏼‍❤️‍🧑🏽,couple with heart person person medium-light skin tone medium skin tone,E13.1
People-Body,🧑🏼‍❤️‍🧑🏾,couple with heart person person medium-light skin tone medium-dark skin tone,E13.1
People-Body,🧑🏼‍❤️‍🧑🏿,couple with heart person person medium-light skin tone dark skin tone,E13.1
People-Body,🧑🏽‍❤️‍🧑🏻,couple with heart person person medium skin tone light skin tone,E13.1
People-Body,🧑🏽‍❤️‍🧑🏼,couple with heart person person medium skin tone medium-light skin tone,E13.1
People-Body,🧑🏽‍❤️‍🧑🏾,couple with heart person person medium skin tone medium-dark skin tone,E13.1
People-Body,🧑🏽‍❤️‍🧑🏿,couple with heart person person medium skin tone dark skin tone,E13.1
People-Body,🧑🏾‍❤️‍🧑🏻,couple with heart person person medium-dark skin tone light skin tone,E13.1
People-Body,🧑🏾‍❤️‍🧑🏼,couple with heart person person medium-dark skin tone medium-light skin tone,E13.1
People-Body,🧑🏾‍❤️‍🧑🏽,couple with heart person person medium-dark skin tone medium skin tone,E13.1
People-Body,🧑🏾‍❤️‍🧑🏿,couple with heart person person medium-dark skin tone dark skin tone,E13.1
People-Body,🧑🏿‍❤️‍🧑🏻,couple with heart person person dark skin tone light skin tone,E13.1
People-Body,🧑🏿‍❤️‍🧑🏼,couple with heart person person dark skin tone medium-light skin tone,E13.1
People-Body,🧑🏿‍❤️‍🧑🏽,couple with heart person person dark skin tone medium skin tone,E13.1
People-Body,🧑🏿‍❤️‍🧑🏾,couple with heart person person dark skin tone medium-dark skin tone,E13.1
People-Body,👩‍❤️‍👨,couple with heart woman man,E2.0
